"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DYHF","DYTS","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","WindEquipmentChangeDate"
"74486094789","2018-01-04T09:26:00","FM-16","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.41","21","22","0.02","+SN:03 BL:5 SN:03 FZ:8 FG:2 |s FG s SN s |",,,"96",,"VV:09 4","29.39","0.12","22","340","46","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET15301/04/18 09:26:02 SPECI KJFK 041426Z 34027G40KT 1/8SM R04R/0800V1600FT +SN BLSN FZFG VV004 M06/M06 A2941 RMK AO2 PK WND 35040/1423 P0002 T10561061 $ (BH)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-04T09:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.39","20","22","0.10","+SN:03 BL:5 SN:03 FZ:8 FG:2 |s FG s SN s |","+0.14","8","92","29.38","VV:09 4","29.36","0.12","21","340","43","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET17701/04/18 09:51:02 METAR KJFK 041451Z 34027G37KT 1/8SM R04R/1400V2200FT +SN BLSN FZFG VV004 M06/M07 A2939 RMK AO2 PK WND 35040/1423 SLP950 SNINCR 2/4 60019 T10561067 58047 $ (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-04T10:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20","22",,,"+0.14","8","92","29.38",,"29.36","0.12","21","340",,"31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN09874486 11202 /3427 11056 21067 39941 49950 58047 60057 775// 91451 333 91037 96038 96041 555 90415=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-04T10:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.33","21","22","0.06s","SN:03 BL:5 SN:03 FZ:8 FG:2 |s FG s SN s |",,,"96","29.33","VV:09 4","29.31","0.12","22","340","45","34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET17001/04/18 10:51:02 METAR KJFK 041551Z 34030G39KT 1/8SM R04R/0800V1400FT SN BLSN FZFG VV004 M06/M06 A2933 RMK AO2 PK WND 34041/1504 SLP933 SNINCR 1/5 P0001 T10561061 $ (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-04T11:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.27","22","23","0.06s","SN:03 BL:5 SN:03 FZ:8 FG:2 |s FG s SN s |",,,"96","29.27","VV:09 4","29.25","0.12","23","340","53","33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET17001/04/18 11:51:02 METAR KJFK 041651Z 34029G46KT 1/8SM R04R/1200V1800FT SN BLSN FZFG VV004 M05/M06 A2927 RMK AO2 PK WND 35046/1642 SLP912 SNINCR 1/6 P0002 T10501056 $ (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-04T12:08:00","FM-16","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.26","21","23","0.01","-SN:03 BL:5 SN:03 FZ:8 FG:2 |s FG s SN s |",,,"92",,"VV:09 6","29.23","0.12","22","330","53","37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET16501/04/18 12:08:02 SPECI KJFK 041708Z 33032G46KT 1/8SM R04R/1400V2400FT -SN BLSN FZFG VV006 M05/M06 A2926 RMK AO2 PK WND 33046/1701 SFC VIS 1/4 P0001 T10501061 $ (BH)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-04T12:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.22s","21","23","0.03","-SN:03 BL:5 SN:03 FZ:8 FG:2 |s FG s SN s |","+0.17","7","92","29.22s","VV:09 8","29.20","0.12","22","330","49","36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET21001/04/18 12:51:02 METAR KJFK 041751Z 33031G43KT 1/8SM R04R/1400V2000FT -SN BLSN FZFG VV008 M05/M06 A2922 RMK AO2 PK WND 33048/1716 SFC VIS 1/4 SLP894 931056 4/006 933004 60034 T10501061 11044 21056 57056 $ (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-04T13:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21","23",,,"+0.17","7","92","29.22s",,"29.19s","0.12","22","330",,"36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN11674486 11302 /3331 11050 21061 39884 49894 57056 60091 771// 91751 333 11017 21056 4/015 91043 96038 96041 555 90418=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-04T13:16:00","FM-16","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.22s","21","23","T","-SN:03 BL:5 SN:03 FZ:8 FG:2 |s FG s SN s |",,,"92",,"VV:09 8","29.20s","0.12","22","330","49","41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET16501/04/18 13:16:02 SPECI KJFK 041816Z 33036G43KT 1/8SM R04R/1800V2400FT -SN BLSN FZFG VV008 M05/M06 A2922 RMK AO2 PK WND 34043/1808 SFC VIS 1/4 P0000 T10501061 $ (BH)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-04T13:43:00","FM-16","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.24","21","23","T","-SN:03 BL:5 SN:03 |s SN s |",,,"92",,"X:10 0 OVC:08 12","29.22","0.50","22","330","51","37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET18301/04/18 13:43:02 SPECI KJFK 041843Z 33032G44KT 1/2SM R04R/2000V3000FT -SN BLSN SCT000 OVC012 M05/M06 A2924 RMK AO2 PK WND 34044/1835 SFC VIS 3/4 SN BLSN SCT000 P0000 T10501061 $ (BH)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-04T13:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.23s","21","23","0.03s","-SN:03 BL:5 SN:03 |s SN s |",,,"92","29.23s","X:10 0 OVC:08 12","29.21s","0.50","22","330","51","36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET20101/04/18 13:51:02 METAR KJFK 041851Z 33031G44KT 1/2SM R04R/1600V3000FT -SN BLSN SCT000 OVC012 M05/M06 A2923 RMK AO2 PK WND 33044/1847 SFC VIS 3/4 SLP897 SN BLSN SCT000 SNINCR 1/7 P0000 T10501061 $ (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-04T14:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.24s","21","23","0.03","-SN:03 BL:5 SN:03 |s SN s |",,,"92","29.24","X:10 0 BKN:07 14 OVC:08 22","29.22","0.50","22","320","43","32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET19701/04/18 14:51:02 METAR KJFK 041951Z 32028G37KT 1/2SM R04R/2800V4500FT -SN BLSN SCT000 BKN014 OVC022 M05/M06 A2924 RMK AO2 PK WND 33039/1928 SFC VIS 3/4 SLP901 SN BLSN SCT000 P0001 T10501061 $ (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-04T15:28:00","FM-16","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.26","21","23","T","-SN:03 BL:5 SN:03 |s SN s |",,,"92",,"X:10 0 BKN:07 18 OVC:08 33","29.23","0.50","22","320","43","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET18901/04/18 15:28:02 SPECI KJFK 042028Z 32026G37KT 1/2SM R04R/3500VP6000FT -SN BLSN FEW000 BKN018 OVC033 M05/M06 A2926 RMK AO2 PK WND 31042/2016 SFC VIS 1 SN BLSN FEW000 P0000 T10501061 $ (BH)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-04T15:49:00","FM-16","6",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.27","19","23",,"-SN:03 BL:5 SN:03 |SN |",,,"86",,"FEW:02 13 BKN:07 25 OVC:08 45","29.25","2.50","22","320","44","32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET16101/04/18 15:49:02 SPECI KJFK 042049Z 32028G38KT 2 1/2SM R04R/4000VP6000FT -SN BLSN FEW013 BKN025 OVC045 M05/M07 A2927 RMK AO2 PK WND 31042/2016 60008 $ FIBI (BH)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-04T15:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.28","20","24","0.02","-SN:03 BL:5 SN:03 |SN |","-0.06","3","84","29.27","FEW:02 13 BKN:07 25 OVC:08 45","29.26","2.50","23","320","44","29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET17901/04/18 15:51:02 METAR KJFK 042051Z 32025G38KT 2 1/2SM R04R/4000VP6000FT -SN BLSN FEW013 BKN025 OVC045 M04/M07 A2928 RMK AO2 PK WND 31042/2016 SLP913 60008 T10441067 53019 $ (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-04T16:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20","24",,,"-0.06","3","84","29.27","15","29.25","2.49","23","320",,"29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN09274486 11440 83225 11044 21067 39904 49913 53019 60027 771// 92051 333 91038 96038 555 90421=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-04T16:34:00","FM-16","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.30","20","24","T","-SN:03 BL:5 SN:03 |SN |",,,"84",,"BKN:07 22 OVC:08 39","29.28","1.50","23","310","41","32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET16901/04/18 16:34:02 SPECI KJFK 042134Z 31028G36KT 1 1/2SM R04R/5500VP6000FT -SN BLSN BKN022 OVC039 M04/M07 A2930 RMK AO2 PK WND 33039/2057 TWR VIS 2 P0000 T10441067 $ (BH)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-04T16:49:00","FM-16","6",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.31","19","25",,"-SN:03 BL:5 SN:03 |SN |",,,"80",,"BKN:07 21 OVC:08 40","29.28","2.00","23","320","51","37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET16401/04/18 16:49:02 SPECI KJFK 042149Z 32032G44KT 2SM R04R/5500VP6000FT -SN BLSN BKN021 OVC040 M04/M07 A2931 RMK AO2 PK WND 33044/2147 TWR VIS 2 1/2 P0000 $ FIBI (BH)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-04T16:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.31","20","24","0.01","-SN:03 BL:5 SN:03 |SN |",,,"84","29.30","BKN:07 21 OVC:08 40","29.28","2.00","23","310","51","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET17601/04/18 16:51:02 METAR KJFK 042151Z 31026G44KT 2SM R04R/5500VP6000FT -SN BLSN BKN021 OVC040 M04/M07 A2931 RMK AO2 PK WND 33044/2147 TWR VIS 2 1/2 SLP923 P0000 T10441067 $ (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-04T17:49:00","FM-16","6",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.34","18","25",,"BL:5 SN:03 ||",,,"74",,"SCT:04 26 BKN:07 45 OVC:08 70","29.31","5.00","23","310","48","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14101/04/18 17:49:02 SPECI KJFK 042249Z 31027G42KT 5SM BLSN SCT026 BKN045 OVC070 M04/M08 A2934 RMK AO2 PK WND 31042/2244 SNE24 P0000 $ FIBI (BH)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-04T17:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.34","18","25","0.02","BL:5 SN:03 ||",,,"75","29.34","SCT:04 26 BKN:07 45 OVC:08 70","29.31","5.00","23","310","48","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET15301/04/18 17:51:02 METAR KJFK 042251Z 31027G42KT 5SM BLSN SCT026 BKN045 OVC070 M04/M08 A2934 RMK AO2 PK WND 31042/2244 SNE24 SLP934 P0000 T10391078 $ (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-04T18:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.38","16","25","0.00",,"-0.11","3","69","29.38","SCT:04 37 OVC:08 75","29.36","8.00","22","310","43","34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET18201/04/18 18:51:02 METAR KJFK 042351Z 31030G37KT 8SM SCT037 OVC075 M04/M09 A2938 RMK AO2 PK WND 31045/2337 SLP950 PRESENT WX DRSN 931018 4/008 60011 T10391089 11039 21050 53037 $ (BH)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-04T19:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16","25",,,"-0.11","3","69","29.38","41","29.35","7.46","22","310",,"34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN09874486 12662 83130 11039 21089 39938 49950 53037 60031 92351 333 11039 21050 4/020 91037 555 90500=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-04T19:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.44","14","24","0.00",,,,"65","29.44","FEW:02 37 SCT:04 70 OVC:08 120","29.41","9.00","21","310","40","26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14701/04/18 19:51:01 METAR KJFK 050051Z 31023G35KT 9SM FEW037 SCT070 OVC120 M04/M10 A2944 RMK AO2 PK WND 32041/2356 SLP969 PRESENT WX DRSN T10441100 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-04T20:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.48","12","22","0.00",,,,"66","29.47","FEW:02 40 SCT:04 70 OVC:08 140","29.46","10.00","19","300","43","25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14801/04/18 20:51:01 METAR KJFK 050151Z 30022G37KT 10SM FEW040 SCT070 OVC140 M06/M11 A2948 RMK AO2 PK WND 28037/0148 SLP981 PRESENT WX DRSN T10561111 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-04T21:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.51","11","21","0.00",,"-0.13","1","65","29.51","FEW:02 40 BKN:07 70 OVC:08 140","29.49","10.00","18","300","44","29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET15401/04/18 21:51:02 METAR KJFK 050251Z 30025G38KT 10SM FEW040 BKN070 OVC140 M06/M12 A2951 RMK AO2 PK WND 29039/0227 SLP993 PRESENT WX DRSN T10611117 51044 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-04T22:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11","21",,,"-0.13","1","65","29.51","41","29.48","9.94","18","300",,"29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07474486 32666 83025 11061 21117 39982 49993 51044 90251 333 91038 555 90503=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-04T22:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.53","10","20","0.00",,,,"65","29.52","FEW:02 37 BKN:07 80 OVC:08 170","29.51","10.00","17","300","45","34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14801/04/18 22:51:02 METAR KJFK 050351Z 30030G39KT 10SM FEW037 BKN080 OVC170 M07/M12 A2953 RMK AO2 PK WND 31040/0308 SLP998 PRESENT WX DRSN T10671122 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-04T23:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.54","9","19","0.00",,,,"65","29.54","FEW:02 35 OVC:08 90","29.52","10.00","16","290","39","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET15101/04/18 23:51:02 METAR KJFK 050451Z 29027G34KT 10SM FEW035 OVC090 M07/M13 A2954 RMK AO2 PK WND 29036/0401 SLP003 PRESENT WX DRSN T10721128 410171072 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-04T23:59:00","SOD  ","6",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,"18","24","81","29.48","29.49","22","28.2","0","-9.3","41","29","19","330","55","0.49","1","8.0","340","44","SN FZFG BR BLSN FG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD78524 HR PRECIPITATION (IN): 0.49 SNOW DEPTH (IN):1     24 HR SNOWFALL (IN):8.0  WEATHER(CODE):129  24 HR MAX TEMP (F): 2924 HR MIN TEMP (F): 19AVERAGE STATION PRESSURE:29.490 MINIMUM SEA LEVEL PRESSURE:29.21 TIME OF OCCURRENCE:1331 PEAK WIND SPEED (MPH): 55 PEAK WIND DIR (DEG):330 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 44FASTEST 2MIN DIR (DEG):340 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):28.2 24 HR AVG TEMP (F): 24DEPART FROM NORMAL: -9  SKY COVER SR-SS (TENTHS): 1HEATING DEGREE DAYS: 41 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):25  LATEST NIGHT MIN TEMP(1900-0800 LST):24 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):    T    T    0.02 T    0.01 0.01 0.03 0.06 0.10 0.06 0.06 0.03 0.03 0.03 0.02 0.01 0.02 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0719","1641","2009-05-01"
"74486094789","2018-01-05T00:51:00","FM-15","7",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.58","6","17","0.00",,"-0.06","3","62","29.57","FEW:02 35 BKN:07 85","29.56","10.00","14","290","39","28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET17001/05/18 00:51:02 METAR KJFK 050551Z 29024G34KT 10SM FEW035 BKN085 M08/M14 A2958 RMK AO2 PK WND 30037/0513 SLP015 PRESENT WX DRSN 4/008 T10831144 11039 21083 53022 $ (JC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
"74486094789","2018-01-05T01:00:00","FM-12","4",,"ESE","1.5","mi","TEMP, PRECIP, SNOW",,,"PSY, SRG, SNOWBOARD",,,"FAA CWO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6","17",,,"-0.06","3","62","29.57","41","29.55","9.94","14","290",,"28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN09274486 32666 62924 11083 21144 30006 40015 53022 90551 333 11017 21083 4/020 91034 555 90506=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2009-05-01"
